Бар Izi Mango/Изи манго;ул. Никольская 25;Лубянка;+7 (925) 116-66-39;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/f/1/1/df113c964a4e66064bffc6593be66004.pdf;Откроется в 17:00
Бар Испанская лавка;ул. Мясницкая 30с3;Чистые пруды;+7 (495) 085-40-46;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/7/b/0/d7b0744d968b0ebde94ce7d880c54474.pdf;Откроется в Чт в 10:00
Бар Los Bandidos/Лос бандидос;ул. Маросейка 2/15, стр. 1;Китай-город;+7 (903) 285-40-04;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/f/c/e/dfcea9dc9575418b3f99f04e63158d45.pdf;Откроется в 16:00
Кальянная Манго Lounge/Манго лаунж;ул. Люсиновская 53;Добрынинская;+7 (963) 775-53-53;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/8/8/9/98893b3172f8128d147d9df3e285cc2d.pdf;Круглосуточно
Бар Marion/Марион;ул. Покровка 6;Китай-город;+7 (999) 546-28-37;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/8/5/c/c/85ccc001f6b6f4106e724c9858c05f68.pdf;Откроется в 16:00
Кафе Мох/Волна8.12 отзыва;Ниж.Сыромятническая 10, стр. 7;Курская;+7 (916) 814-31-80;неизвесно;8.1;2;https://www.restoclub.ru/uploads/menufile/4/b/a/f/4baff41264e0048566327d55b1e5a17b.pdf;Откроется в 11:00
Бар Mur Mur Bar/Мур Мур Бар;ул. Новослободская 16а;Менделеевская;+7 (926) 875-18-55;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/7/8/3/d/783dca3f92532cd1682268abe7d69730.pdf;Откроется в 18:00
Бар На ковер;ул. Александра Солженицына 23А, с.4;Таганская;+7 (495) 859-48-29;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/2/2/b/1/22b11f4198cd3e2945936fb512862b4b.docx;Откроется в 12:00
Паб O’Donoghue’s/О’Донохью4.92 отзыва;ул. Пятницкая 29;Третьяковская;+7 (495) 098-03-38;неизвесно;4.9;2;https://www.restoclub.ru/uploads/menufile/a/8/e/d/a8ed404d27273e0da0fe061d1ccb36b2.pdf;Откроется в 12:00
Бар Подозрительные лица;ул. Пятницкая 2/38, стр. 1;Новокузнецкая;+7 (925) 276-79-02;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 14:00
Бар Проточный;пер. Проточный 2;Смоленская;+7 (495) 510-04-70;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Караоке-клуб Studio 46;Новослободская 46;Новослободская;+7 (985) 970-42-42;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/5/5/9/4/55943764bc95271fed46ae8ae9ad6fec.pdf;Откроется в 18:00
Бар Тото8.33 отзыва;пер. Столешников 7/3;Чеховская;+7 (915) 090-33-29;неизвесно;8.3;3;https://www.restoclub.ru/uploads/menufile/f/a/a/7/faa73a5958bc120b97ccb33bb99408af.pdf;Откроется в 09:00
Ресторан True Cost Таганка/Тру кост;пл. Таганская 12, с.5;Таганская;+7 (495) 445-29-99;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/2/9/0/e/290ed7c8b2c2967eb7de0d293445b856.pdf;Откроется в 12:00
Бар The Maple Bar/Мэйпл бар9.82 отзыва;ул. Нижняя Красносельская 35 с50;Бауманская;+7 (925) 295-93-91;неизвесно;9.8;2;https://www.restoclub.ru/uploads/menufile/e/9/0/5/e905e79a6f74529cb766c9d7a2e6c421.pdf;Откроется в 10:00
Ресторан Fullmoon/Фуллмун;ул. Малая Никитская 16/5;Баррикадная;+7 (499) 653-57-99;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/8/9/b/b/89bb0d5ea4dfce1c5436382a34698c35.pdf;Сегодня до 23:00
Бар Hard Day Bar/Хард дэй бар;ул. В. Радищевская 5;Таганская;+7 (985) 778-81-00;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/2/c/2/92c2efbd80165d963e78f30fda2c7611.pdf;Откроется в 13:00
Бар Хиросима, моя любовь3.02 отзыва;Спартаковская площадь 16/15с2;Красносельская;+7 (499) 112-09-05;неизвесно;3.0;2;https://www.restoclub.ru/uploads/menufile/4/c/1/8/4c18a598486c77e45501049db41c04d1.pdf;Откроется в 15:00
Ресторан Historia/История8.03 отзыва;ул. Большая Никитская 58;Баррикадная;+7 (901) 387-88-88;неизвесно;8.0;3;https://www.restoclub.ru/uploads/menufile/1/1/4/1/1141ee15be035172291ba986abdbb442.pdf;Откроется в 14:00
Бар Hitachi/Хитаки;ул. Новый Арбат 5;Арбатская;+7 (495) 098-01-04;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в Чт в 18:00
Бар Эссе;ул. Пятницкая 27 стр.3 А;Новокузнецкая;+7 (495) 150-28-48;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/8/b/7/a/8b7aff125905178c22e978ee04c5c1ec.png;Откроется в 11:00
Бар Age вино & бар/Эйдж;ул. Бауманская 11 с. 8;Бауманская;+7 (495) 769-82-41;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 17:00
Ресторан Altitude;Международное ш. 1а;неизвесно;+7 (495) 280-34-10;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/1/8/6/7/18675a2c085cf5442dfa8d90674e985c.pdf;Откроется в 17:00
 Amann/Амман5.52 отзыва;Большой Саввинский пер. 12 с. 8;Спортивная;+7 (926) 697-77-79;неизвесно;5.5;2;https://www.restoclub.ru/uploads/menufile/b/9/a/b/b9abd8781053c60773c2203d548f155a.pdf;Откроется в Пт в 21:00
Бар Амбар;Реутов, ул. Реутовских ополченцев 4;Новогиреево;+7 (495) 445-19-99;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/f/9/5/d/f95d70e868975cfafe445b8786ecf86d.pdf;Откроется в 12:00
Бар Ангар 44;6-я ул. Лазенки 38с3;Боровское шоссе;+7 (916) 493-00-44;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/7/6/c/0/76c04ab0341d91a787b6490a029b97bb.pdf;Сегодня до 23:00
Бар Антон;Проспект Вернадского 6, стр.3;Университет;+7 (495) 938-22-66;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/6/d/1/d6d1ac1fe83ebe9f24ea790c0888881d.pdf;Откроется в 11:00
Бар Art ici Cidreria/Арт ичи сидрерия;ул. Бутырская 77;Дмитровская;+7 (495) 797-11-05;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/8/6/9/8/8698554a89bd2945001b9cde200fe1c8.pdf;Откроется в 11:00
Бар Bad Bro Bar & Burger Heroes/Бэд Бро Бар энд Бургер Хироус;ул. Грузинский Вал 28/45;Белорусская;+7 (966) 048-50-20;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Баркрафт;пл. Курдинская 1;Баррикадная;+7 (925) 143-32-87;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Бар на Флаконе;Большая Новодмитровская ул. 36;Дмитровская;+7 (926) 613-78-18;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 03:00
Бар Beaver pub/Бивер паб;ул. Герасима Курина 6;Филевский парк;+7 (905) 563-80-00;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/a/6/c/4/a6c40c32b9eca7c4671e2f277135eccd.pdf;Откроется в 12:00
Бар Beer Box/Бир Бокс;ул. Никольская 10;Лубянка;+7 (966) 031-04-62;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 11:00
Бар Биток крафт&еда;пр. Ленинского Комсомола 3А;неизвесно;+7 (995) 001-70-04;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 14:00
Бар Ботанист;пр. Мира 26 с1;Проспект Мира;+7 (977) 471-93-82;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/5/6/5/7/565700c93ef1113d5d84a19096d50a82.pdf;Откроется в 18:00
Бар Botafogo/Ботафого;ул. Солянка 1/2;Китай-город;+7 (925) 096-41-20;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в Чт в 19:00
Бар Буду поздно;пер. Ср. Овчинниковский 3;Новокузнецкая;+7 (995) 899-59-75;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/f/0/4/2/f04200b22bb34602fd197332872a8524.png;Откроется в 16:00
Бар Bunker 47/Бункер 47;Ленинградский проспект 47 с3;Аэропорт;+7 (495) 663-68-05;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/8/e/2/0/8e205c3b03981b7074f2284390c60a2a.pdf;Откроется в 18:00
Бар Greenside/Гринсайд;ул. Ефремова 10к1;Фрунзенская;+7 (495) 215-29-99;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/3/e/8/5/3e8531996c0448c381ce05259cfb5ad4.pdf;Откроется в 16:00
Бар Грезы;ул. Пятницкая 56 с.4;Павелецкая;+7 (995) 300-04-64;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/6/9/7/66977c3f28e45215cc6372787161c37c.pdf;Откроется в 14:00
Бар Guava/Гуава;ш. Алтуфьевское 70, стр. 1;Алтуфьево;+7 (495) 926-00-09;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/e/a/9/1/ea9114fb70fd17b1e86bf5d7dd2a9827.pdf;Уточните время работы у заведения
Паб Delirium Tremens/Делириум тременс;ул. Бутырская 75;Дмитровская;+7 (495) 980-11-68;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/b/e/e/6bee11dd7ce91f044f9478496d187b70.pdf;Откроется в 12:00
Бар Дело не в вине;ул. Маросейка 15;Китай-город;+7 (915) 043-86-17;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/2/5/0/5/2505557ca6c366e3d68aab8c633db75e.pdf;Откроется в 15:00
Бар Draft’n’Craft/драфт энд крафт;Зеленоград, ул. Панфилова 11;неизвесно;+7 (991) 289-59-68;неизвесно;неизвесно;неизвесно;неизвесно;Уточните время работы у заведения
Бар Drunk Punk/Дранк Панк;пер. Ниж. Сусальный 5, стр. 2;Курская;+7 (916) 637-46-59;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Залечь на дно;б-р Страстной 4, стр. 5;Таганская;+7 (495) 145-71-89;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/e/8/1/4/e814f3ece4168c0461cb9ecd0d682195.pdf;Откроется в 12:00
Бар Zudwa/Зудва9.82 отзыва;Столярный переулок 3/13;Улица 1905 года;+7 (980) 166-40-04;неизвесно;9.8;2;неизвесно;Сегодня до 00:00
Бар I.V.A.N./И.В.А.Н.;пер. Благовещенский 3/1;Маяковская;+7 (910) 411-78-80;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/c/8/a/0/c8a019ff42a780496b80fd44d2e933ad.pdf;Откроется в 15:00
Бар Iki Bar Kitchen/Ики бар китчен;ул. Грузинский Вал 11с4;Белорусская;+7 (926) 108-10-01;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/3/9/f/f/39ffea64fda2096ee0fc390cf0f3fbc8.pdf;Откроется в 12:00
Бар Инта103 отзыва;ул. Остоженка 14/2;Кропоткинская;+7 (495) 103-10-23;неизвесно;10;3;https://www.restoclub.ru/uploads/menufile/3/0/8/9/30890932ff032c324e708db5f14f11c4.pdf;Откроется в Чт в 18:00
Ресторан Ketch Up/Кеч Ап;ул. Покровка 10с2;Китай-город;+7 (800) 444-24-44;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/d/2/0/dd2018a5107125414ee71fe4394f006b.pdf;Откроется в 11:00
Бар Клава;Петровка 20/1;Чеховская;+7 (963) 712-04-82;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/0/b/5/90b5765d6db73bff5a81743c1ad6e6ec.pdf;Откроется в 17:00
Паб Clovelly Pub/Кловелли паб;Сретенский б-р 1;Сретенский бульвар;+7 (909) 674-43-20;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/1/5/a/d15ad60439341a20ea52c30b142e5505.pdf;Сегодня до 00:00
Бар Kosmoхомяк/Космохомяк;ул. Большая Дмитровка 32;Пушкинская;+7 (903) 598-08-80;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/5/c/a/2/5ca267ae9dc4ba669e5ad4f3df3349fb.pdf;Откроется в 18:00
Ресторан Кристалл;Мытищи, ул. Силикатная 51б;неизвесно;+7 (904) 567-40-36;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/4/a/f/3/4af372d0b4f6cd4fdaa11aa780d9912c.pdf;Откроется в 16:00
Паб Kuzmost Pub/Кузмост Паб;ул. Рождественка 6/9/20;Кузнецкий Мост;+7 (495) 624-07-10;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/1/2/2/2/12222fe4156344f34a480ed5a9f189be.pdf;Откроется в 11:00
Бар Cure bar;пр. Ленинградский 66;Аэропорт;+7 (926) 222-45-45;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/e/c/9/f/ec9fd789de51969a157326c4f31fbf6f.pdf;Откроется в 12:00
Бар Кэп-бар;ул. Ольховская 24;Красносельская;+7 (906) 037-60-16;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/0/6/f/f/06ffbf205006a192b20bd43119b3f32b.pdf;Откроется в 07:30
Бар Lava/Лава;ул. Ходынская 2;Улица 1905 года;+7 (905) 559-92-23;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/2/d/4/92d4724615451be7015edb1f15cb440f.pdf;Откроется в 14:00
Бар Leda/Леда;Большой Харитоньевский пер. 21, с.3;Красные Ворота;+7 (495) 225-23-64;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/3/9/6/d/396d168082c3ed0afae331b0c3f657a7.pdf;Откроется в 12:00
Бар Less Sugar Bar/Лесс шуга бар;ул. М. Бронная 24, стр. 4;Пушкинская;+7 (499) 394-35-11;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/f/a/6/6fa6fb3e278b6221cd64f26fdfd4c646.pdf;Откроется в 16:00
Бар Летучая мышь;ул. Cадово-Cпасская 19к2;Красные Ворота;+7 (906) 753-04-86;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/e/0/0/4/e004c8ad8278c2778c000088fb04a9c2.jpeg;Откроется в 18:00
Бар Лобби;ул. Сретенка 25;Сухаревская;+7 (495) 748-89-28;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/a/2/5/1/a2512a729c1b070eef91f57a46691b8c.pdf;Откроется в 10:00
Бар Ministry bar/Министри бар;ул. Спартаковская 3 с.3;Бауманская;+7 (926) 431-40-50;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 18:00
Бар Мирофбар;ул. Мясницкая 32с2;Чистые пруды;+7 (985) 251-69-59;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Мотыга йети;ул. Ольховская 14с2;Бауманская;+7 (963) 761-38-45;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/2/8/9/4/2894f22e5838a66d2c28e7d7d32d7682.png;Откроется в 18:00
Бар Mramor Bar/Мрамор Бар;ул. Неглинная 9;Лубянка;+7 (495) 367-10-10;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/d/d/f/9ddf3bcf5397920eee381465b622d1b3.pdf;Откроется в 10:00
Ресторан Мэри;Волгоградский просп. 108;Кузьминки;+7 (495) 248-12-80;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/c/5/d/4/c5d41666e4017058be67c9473ff1fb93.pdf;Откроется в 12:00
Рюмочная Наука и жизнь5.32 отзыва;ул. Рождественка 5/7 с. 2;Кузнецкий Мост;+7 (991) 880-86-13;неизвесно;5.3;2;https://www.restoclub.ru/uploads/menufile/f/5/d/b/f5db5371458e91ca0f03c988ecc0e76a.jpeg;Откроется в 12:00
Бар No/Yes бар/Ноу/ес;пл. Сокольническая 9;Сокольники;+7 (925) 834-84-48;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/7/9/e/f/79efe1f529e005b28b74cfb9fb0a2c8e.pdf;Откроется в 12:00
Бар Онегин;Страстной б-р 4, с.3;Чеховская;+7 (925) 855-83-00;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/8/e/f/1/8ef11dfa46c81dc0c4594f76d02981c6.pdf;Откроется в 11:00
Бар Пантон;ул. Новослободская 54с1;Савеловская;+7 (915) 289-33-99;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/d/1/2/9d1221a037dc0d9f9c8a9203b0ad9802.jpeg;Откроется в 12:00
Бар Пестики-тычинки;Большой Спасоглинищевский переулок 3 стр.5;Китай-город;+7 (499) 380-75-05;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/8/b/0/c/8b0c20933ea35849f4054dec7c041d9c.pdf;Откроется в 14:00
Бар Пивотека 465;пр. Ленинградский 74а;Сокол;+7 (495) 150-64-65;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Powerhouse Moscow;Гончарная 7/4;Таганская;+7 (495) 698-05-51;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Подвал бродячей собаки;ул. 2-я Тверская-Ямская 20-22с;Маяковская;+7 (985) 564-89-42;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/a/5/f/e/a5fe27d48455f98c01ac541f2dbeb27d.png;Откроется в Чт в 20:00
Бар Политех;пр. Лубянский 5с1;Лубянка;+7 (966) 011-17-41;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/a/0/1/f/a01fa1d9880ef1cd5cfbf9473b8db74f.png;Сегодня до 05:00
Бар Правда?;ул. Садовая-Самотёчная 4А;Цветной бульвар;+7 (929) 509-78-81;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 03:00
Бар Реджина;Большой Спасоглинищевский пер. 9/1 стр. 10;Китай-город;+7 (925) 147-55-99;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/a/a/d/9/aad911507bfc770ad3ed470682b2b032.pdf;Откроется в 17:00
Рюмочная Репей;Большой Трёхсвятительский пер. д.2/1 с.9;Китай-город;+7 (925) 575-00-13;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 15:00
Ресторан Rest/Рест;наб. Пречистенская 7;Парк культуры;+7 (495) 532-41-07;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/a/4/f/6a4f2875adbbc6a6a03cf8566cffb607.pdf;Откроется в 10:00
Бар Right Hops/Райт Хопс;б-р Цветной 15, стр. 1;Цветной бульвар;+7 (966) 185-22-48;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/e/7/9/6e7977a6e08d7a6f9f527ceb5d2cc527.pdf;Откроется в 10:00
Ресторан Royal Arbat/Роял Арбат;ул. Н. Арбат 21;Арбатская;+7 (925) 280-00-08;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/b/c/b/5/bcb58749d48268602dcb16f8b1d4c14e.pdf;Откроется в 18:00
Лаунж RPM/РПМ;наб. Бережковская 20, с.48;Студенческая;+7 (996) 679-35-15;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/c/b/b/9cbbdc2b389a4794b610c30994c82fd6.pdf;Откроется в 14:00
 Secret Room/Сикрет рум;Рочдельская д 15 стр 30;Краснопресненская;+7 (925) 450-29-49;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/4/2/2/5/4225dacdd66cd1e4e8925e1015f1eca5.pdf;Откроется в Чт в 00:00
Бар Слоны и мамонты;ул. Маросейка 13/1;Китай-город;+7 (925) 872-49-54;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/c/4/a/6c4a256258f4c24f7c31e20275f73533.pdf;Откроется в 12:00
Бар Спица;ул. Никольская 25;Лубянка;+7 (916) 211-70-88;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Бар Stereo People/Стерео пипл;ул. Новослободская 16;Менделеевская;+7 (901) 761-41-21;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/f/a/e/7/fae7a9b57f47e98c627f7a3a5e2db7c8.pdf;Откроется в Чт в 19:00
Бар Tabi/Таби изакая;ул. Солянка 1/2;Китай-город;+7 (925) 368-77-02;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/9/5/b/7/95b77cb2d0cd3303f6bc7eec29084b93.pdf;Откроется в 18:00
Бар Take It Easy/Тейк ит изи;ул. Сретенский тупик 5;Сухаревская;+7 (916) 695-66-00;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/3/c/b/5/3cb5c0241029978af0fac4d967f30457.jpeg;Откроется в 19:00
Бар Танцульки;ул. Новый Арбат 11;Арбатская;+7 (985) 777-91-91;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/4/f/f/e/4ffe2c7a52d2be2b561eede58b81e4b4.pdf;Сегодня до 00:00
Ресторан Территория;Рязанский пр-кт 64;Рязанский проспект;+7 (964) 790-43-44;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/4/e/0/6/4e06b36acd0a7c818de6272f8f00df00.xlsx;Откроется в 17:00
Ресторан To Hide/Ту хайд;Красногорск, ул. Вокзальная 37;Митино;+7 (495) 230-23-41;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/9/3/c/d93c5fb299b8654519b2ec3e08129e4e.pdf;Откроется в 14:00
Кафе Tricky/Трикки;ул. Мясницкая (Вход со стороны Мясницкой 40с4) 42/2;Сретенский бульвар;+7 (916) 773-56-66;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/f/6/e/e/f6ee99fe6b913bc0f059da2ebabfeaa2.pdf;Откроется в 12:00
Бар Try/Трай;Покровский б-р 8, с.2А;Китай-город;+7 (989) 574-21-51;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/6/8/3/5/68353e244b77b9b80dcb7c3418002b13.jpeg;Откроется в 16:00
Гастробар The Spot/Зе спот;Ходынский бульвар 2;ЦСКА;+7 (968) 763-05-07;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/e/0/a/0/e0a0d415d7bea1889b05ae589dc7ebfc.pdf;Откроется в 12:00
Бар У меня друг сомелье;ул. Новослободская 16а;Менделеевская;+7 (926) 875-18-55;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 18:00
Бар Underground bar/Андеграунд;Пролетарский просп. 10;неизвесно;+7 (925) 942-08-02;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Кафе Уют;ул. Митинская 55к1;Пятницкое шоссе;+7 (985) 684-22-62;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/1/f/4/f/1f4f400945ada734baa1b27e730ec2bd.pdf;Откроется в 12:00
Ресторан FireLake Grill House/Фаерлэйк гриль хаус;Самарская 1;Проспект Мира;+7 (495) 221-76-76;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/1/e/3/7/1e37eb96bf4fa01a0cc32dd90c87ff7e.pdf;Откроется в 12:00
Бар Фракция7.01 отзыв;наб. Новоданиловская 4А, стр. 1;Тульская;+7 (926) 199-96-11;неизвесно;7.0;1;неизвесно;Откроется в 08:30
Кафе Хинкали & Vino/Хинкали и вино;ул. Мясницкая 15;Тургеневская;+7 (495) 911-16-77;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/b/7/a/db7ade57943f3de22830af22d0e398ed.pdf;Откроется в 10:00
Бар Holy Craft/Холи крафт;ул. Генерала Белова 28/1;Домодедовская;+7 (925) 635-40-01;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/e/d/c/e/edce560f8eefcac5ba750f6f60f79eb6.pdf;Откроется в 11:00
Ресторан Хью;ул. Профсоюзная 118;Коньково;+7 (916) 557-00-90;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/3/5/f/5/35f559210dc64d7be7a0027d11aa8484.pdf;Откроется в 12:00
Бар Шаляпин;пр. Театральный 2;Охотный Ряд;+7 (903) 196-78-00;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/5/1/f/d51fd501295e41d7714722fa73f01c6e.pdf;Откроется в 11:00
Бар Шаровня;Бибирево, Белозерская ул. 17Г;Алтуфьево;+7 (915) 393-34-23;неизвесно;неизвесно;неизвесно;неизвесно;Круглосуточно
Бар Штопор;ул. Шарикоподшипниковская д. 38;Дубровка;+7 (495) 950-58-57;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/7/8/3/b/783be287b5d863b398cf4213ad96cceb.pdf;Откроется в 12:00
Кафе Я Самарканд;ул. Авиационная 22;Стрешнево;+7 (905) 742-12-12;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 11:00
Бар 13 Rules104 отзыва;ул. Сущёвский Вал 41;Марьина Роща;+7 (916) 298-06-14;неизвесно;10;4;https://www.restoclub.ru/uploads/menufile/8/7/7/e/877e8618b4be373a35a754b4f816d888.pdf;Сегодня до 02:00
Спортбар 1980;ул. Южнобутовская 117;Бунинская аллея;+7 (499) 110-19-80;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 15:00
 25 Club Moscow/25 клаб москоу;пр. Завода Серп и Молот 3, корп. 2;Лефортово;+7 (999) 979-10-75;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в Пт в 22:00
Бар 2 Tone Bar/2 Тона бар;Чехов, Чехова, 79к4;неизвесно;+7 (901) 740-95-46;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/2/3/9/d/239d6e33fb8c1ef7c551e240cacbc62b.jpeg;Откроется в 18:00
Бар 31;ул. Шаболовка 31г;Шаболовская;+7 (499) 707-07-08;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 12:00
Караоке-клуб 38;ул. Доброслободская 2;Бауманская;+7 (926) 212-77-19;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/5/2/6/1/526147c04302158b243a6f38f05839cf.pdf;Откроется в 19:00
Паб 4Brewers/4брюэрс;ул. Большая Полянка 65/74с3;Добрынинская;+7 (936) 444-48-15;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/1/e/2/4/1e244b36c0e1ad4e965e659ac6758dda.pdf;Откроется в 14:00
Паб 69 Pints/69 пинтс;ул. Покровка 17 с. 1;Чистые пруды;+7 (916) 249-37-07;неизвесно;неизвесно;неизвесно;неизвесно;Откроется в 14:00
Бар 911;пер. Б. Спасоглинищевский 3;Тверская;+7 (495) 692-29-11;неизвесно;неизвесно;неизвесно;неизвесно;Сегодня до 06:00
